timestamp,x,y,z
2025-05-05 00:13:42.497673,-1.002838134765625,0.0427093505859375,0.0168609619140625
2025-05-05 00:13:42.652082,-1.002838134765625,0.0427093505859375,0.0168609619140625
2025-05-05 00:13:42.808379,-1.002838134765625,0.0427093505859375,0.0168609619140625
2025-05-05 00:13:42.963696,-1.002838134765625,0.0427093505859375,0.0168609619140625
2025-05-05 00:13:43.064569,-1.002838134765625,0.0427093505859375,0.0168609619140625
2025-05-05 00:13:43.165356,-1.002838134765625,0.0427093505859375,0.0168609619140625
2025-05-05 00:13:43.265958,-1.002838134765625,0.0427093505859375,0.0168609619140625
2025-05-05 00:13:43.416804,-1.002838134765625,0.0427093505859375,0.0168609619140625
2025-05-05 00:13:43.574874,-1.00665283203125,0.055999755859375,0.0128936767578125
2025-05-05 00:13:43.732497,-1.00665283203125,0.055999755859375,0.0128936767578125
2025-05-05 00:13:43.887583,-1.00665283203125,0.055999755859375,0.0128936767578125
2025-05-05 00:13:44.024688,-1.00665283203125,0.055999755859375,0.0128936767578125
2025-05-05 00:13:44.125272,-1.00665283203125,0.055999755859375,0.0128936767578125
2025-05-05 00:13:44.225810,-1.00665283203125,0.055999755859375,0.0128936767578125
2025-05-05 00:13:44.383822,-1.00665283203125,0.055999755859375,0.0128936767578125
2025-05-05 00:13:44.539409,-1.00665283203125,0.055999755859375,0.0128936767578125
2025-05-05 00:13:44.694402,-1.016082763671875,0.052764892578125,0.020416259765625
2025-05-05 00:13:44.848500,-1.016082763671875,0.052764892578125,0.020416259765625
2025-05-05 00:13:45.002039,-1.016082763671875,0.052764892578125,0.020416259765625
2025-05-05 00:13:45.102880,-1.016082763671875,0.052764892578125,0.020416259765625
2025-05-05 00:13:45.204014,-1.016082763671875,0.052764892578125,0.020416259765625
2025-05-05 00:13:45.305109,-1.016082763671875,0.052764892578125,0.020416259765625
2025-05-05 00:13:45.469277,-1.016082763671875,0.052764892578125,0.020416259765625
2025-05-05 00:13:45.625493,-1.016082763671875,0.052764892578125,0.020416259765625
2025-05-05 00:13:45.780953,-0.9917449951171875,0.0447540283203125,0.0008087158203125
